section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
b,318,asr.2016.81.2.215_nonotes.txt,"Consider, for example, a music aficionado who likes a variety of genres—the typical protagonist in research on cultural omnivorousness—including classical baroque and electronic music.",1,0,0,0,0,445
e,162,ahr.2016.121.2.461_nonotes.txt,"Recasting the terms of this entangled history should give us a better grasp of how kinetic-visual systems work, what they reveal about Native American oratorical and sociocultural patterns, and how they shaped the linguistic and cultural encounter with Europe.",0,1,0,0,0,446
b,312,asr.2016.81.3.549_nonotes.txt,More is known about the segregation of children between schools than between neighborhoods.,0,1,0,0,0,447
e,282,nlh.47.2.631305_nonotes.txt,The world has to take sides.,0,1,0,0,0,448
b,243,asr.2016.81.4.771_nonotes.txt,"Most coproduction research studies domestic agents, but I look beyond the territorial nation-state to reveal how migrant and political actors organize service provision across the transnational public–private divide.",1,0,0,0,0,449
b,222,modernismmodernity.2016.23.1.89_nonotes.txt,I contend that Wiener's theories have important implications for the work of modernist scholarship: his concepts of cybernetic feedback loops and mechanical learning enable a new understanding of modernists' intense preoccupation with information culture.,0,1,1,0,0,450
b,255,nlh.47.4.643670_nonotes.txt,Only once the anatomy was under way was the body identified; it was hastily sent back to the graveyard for reburial.,1,0,0,0,0,451
b,147,modernismmodernity.2016.23.3.593_nonotes.txt,"But the fascist warrior-dandy is the only subject capable of both surviving and relishing war's ""dreamt of metallization of the human body.""",0,1,0,0,0,452
e,282,pmla.2016.131.5.1239_nonotes.txt,"The subtle differences that emerge among the translations suggest that this dimension of language— what we presume we can presume upon—has a tendency to become ill-fitting (or, following Benjamin, more capacious) in translation.",0,1,0,0,0,453
b,321,asr.2016.81.4.800_nonotes.txt,The first of these mechanisms concerns intergroup attitudes.,1,0,0,0,0,454
b,180,nlh.47.4.643669_nonotes.txt,"Where a scientific object requires a process of abstraction to come into existence, a literary object, the New Critics contended, resists such abstraction and requires a mode of perception in which each element of a work is seen in relation to the others—a way of perceiving that is sometimes called concrete, in the sense of everything-together.",0,1,0,1,0,455
b,306,asr.2016.81.1.190_nonotes.txt,"For the state, the costs of allowing war to advance can exceed the costs of encroaching on the elite.",1,0,0,0,0,456
b,183,sn.48.1.04_nonotes.txt,"Edna Ferber, the “well-dressed lady novelist” (Nichols)—a delineation which she courted but also disdained—was “interesting” (Prescott); Edna Ferber was “a historical painter” (Woods); Edna Ferber was “brilliant” (Barkham), according to writers in the country’s most widely circulated periodicals.",1,0,0,0,0,457
b,357,pmla.2016.131.1.20_nonotes.txt,"It links to Roman Jakobson's account of realism, consisting primarily of metonymic digressions along a horizontal surface from plot to characters and setting and back again.",1,0,0,0,0,458
b,219,modernismmodernity.2016.23.2.277_nonotes.txt,"During the war, reviews of the work in collaborationist journals were enthusiastic, indicating that despite the space Anouilh may have allotted to other voices, the play as a whole persuasively justified Creon's position.",1,0,0,0,0,459
e,285,pmla.2016.131.5.1284_nonotes.txt,"Although a narrator employing the vernacular tongue of his region, Mene has no concrete storytelling situation: he borrows epistolary conventions but does not know his addressees.",1,0,0,0,0,460
b,246,sn.48.4.04_nonotes.txt,"Having written several novels in Kurdish, Uzun began to write his next novel Hawara Dicleye (The Cry of Dicle, YEAR) in his native Kurdish while simultaneously translating it into Turkish, an act signaling Uzun’s departure from nationalist literature: rather than trying solely to save Kurdish, he opens up “a dialogue between languages” because for him, “writing in Kurdish also enriches Turkey and the Turkish language” (Nas ).",1,0,0,0,0,461
b,237,sr.55.4.01_nonotes.txt,"These are the chief influences on the defense of modern poetry's consolatory office that ""Nightingale"" finally hazards.",1,0,0,0,0,462
e,354,asr.2016.81.4.617_nonotes.txt,"Within firms, was fraudulent behavior the result of managerial edicts or oversights?",1,0,0,0,0,463
b,240,ci.42.4.686945_nonotes.txt,"Within a year, a rash of spirit-rappings seized the region.",1,0,0,0,0,464
b,282,pmla.2016.131.5.1239_nonotes.txt,Bâ's worry that the African writer might be at a linguistic distance from the audience is largely forgotten.,1,0,0,0,0,465
b,324,asr.2016.81.2.396_nonotes.txt,"Relevance, in turn, is assessed according to measures such as similarity with the organization associated with negative information.",1,0,0,0,0,466
b,258,pmla.2016.131.2.289_nonotes.txt,"And, most centrally, what do texts do when they communicate knowledge?",1,0,0,0,0,467
b,297,asr.2016.81.4.668_nonotes.txt,"In class analysis, divisions of this kind have been the subject of long-standing debate, from Wrightian (Wright and Wright YEAR) concerns about types of assets to the Bourdieusian (YEAR) divide between dominant occupations situated at different ends of the capital composition axis.",1,0,0,0,0,468
b,177,ci.43.1.688292_nonotes.txt,"At the close of book , for example, Satan, freshly out of Hell and tumbling through the vast vacuity of Chaos, comes finally within sight of the created universe.",1,0,0,0,0,469
b,216,modernismmodernity.2016.23.2.403_nonotes.txt,"""It was not a time for publishing books,"" the bibliographer notes, not least because paper had been such a luxury throughout a large part of the nineteenth century.",1,0,0,0,0,470
b,255,nlh.47.4.643668_nonotes.txt,Fathoming the stakes of this dissidence for understanding the poetics of solace means not merely salvaging description as a neglected kingpin of writerly charisma or flair.,0,1,0,0,0,471
e,198,nlh.47.1.626119_nonotes.txt,"“Cognitive literary study” is in many ways an umbrella term for a heterogeneous project, with some scholars seeking a more direct engagement with cognitive-scientific models and methods while others remain anchored to interpretive aims.",0,1,0,0,0,472
e,201,pmla.2016.131.3.668_nonotes.txt,"Likewise, in describing Gautama's temptation by the demon Mara, Alexander transforms the kind of supernatural confrontation that one might ind in Milton (""Shapes such as he alone could rightly tell / Who sang of Paradise 'twixt Heaven and Hell, / And loathly sinful things, ghastly and grim"") into the very thing that Gautama must overcome if he is to attain moral maturity.",1,0,0,0,0,473
e,243,asr.2016.81.4.771_nonotes.txt,"In places where citizens become active and equal partners in core state functions—developing local budgets, making social investment expenditure decisions, and selecting and planning public works projects—social groups and their solidary ties can induce more government responsiveness through participatory mechanisms, in both non-democracies and newly transitioned settings.",1,0,0,0,0,474
b,219,ci.42.2.684359_nonotes.txt,Second quick caveat: identification isn’t identity.,0,1,0,0,0,475
b,222,sn.48.3.06_nonotes.txt,"As Grusin mentions in passing, the shared affectivity of human and nonhuman creatures is signaled by sounds such as a cat’s “purr” (xvii).",0,1,0,1,0,476
e,219,pmla.2016.131.3.636_nonotes.txt,"The piecemeal bodies, like the piecemeal text, evince the disassembling excruciations of the listed sequence.",0,1,0,0,0,477
b,156,nlh.47.1.626118_nonotes.txt,"As is well known, he argued that as a result of the photographic basis of the medium, entailing the camera’s mechanical and optical-chemical generation of moving images, films, unlike paintings, confront viewers with the actual physical world in its visual, spatial-temporal concreteness (if also its psychological and suggested metaphysical ambiguity).",0,1,0,1,0,478
b,240,ci.42.4.686945_nonotes.txt,This simple game bound the daughters together in a strange network of bodily exchange with the unknown as well as one another.,1,0,0,0,0,479
b,219,nlh.47.2.631304_nonotes.txt,"I argue this point by looking, first, at some relevant writings of Kant in the context of discussions on climate change and possible human stewardship of life on the planet.",1,0,0,0,0,480
e,231,ahr.2016.121.3.755_nonotes.txt,An untold number of Fangs joined the multitudes of desperados of all classes and political orientations who fled the chaos of Chaozhou from YEAR through YEAR.,1,0,0,0,0,481
b,297,asr.2016.81.5.921_nonotes.txt,"Rather than a response to perceived local impacts, opposition may instead be grounded in political identities or ideological commitments and organized by non-local actors.",1,0,0,0,0,482
b,198,ahr.2016.121.4.1141_nonotes.txt,"So the success of this “liberal state” in the Third Republic was made possible through the maintenance of certain elements of French state centralization, on the one hand, and the division of power between the executive and the legislative branches, on the other, especially in the early years of the regime’s founding, during the presidency of Adolphe Thiers.",0,1,0,0,0,483
b,216,modernismmodernity.2016.23.2.403_nonotes.txt,"North Atlantic nations-particularly France, England, and the United States, from which news of scientific innovation flowed into Mexico most frequently during this period-were hubs of professional infrastructures that offered space for careful experimentation and eventual specialization within all the known spheres of science.",0,1,0,0,0,484
b,219,ci.42.2.684357_nonotes.txt,"Self-assertion, individual and collective expressions of need, and the formulation of strategies to achieve pleasure and resist pain—in short, agency—are at once the product of higher level executive function located in the cerebral cortex associated with homo sapiens and of primary-process emotions located in the amygdala and hypothalamus, identified with the animal brain.",0,1,0,0,0,485
